Legal entity,Project ID,Activity number,Activity name,Project date,Resource.Resource ID,Resource.Resource name,Description,Role ID,Hours,Line property,Cost price,Total cost amount,Sales currency,Sales price,Total sales amount,Description2,Invoice status,Transaction ID
301,30100628,301000011394,Development (Feature),2025-06-10 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,FEATURE 12756 - Alles herzien van DMS tabellen. Alles teruggedraaid en erp order reference en detail reference toegeveogd aan de tabellen. Hierdoor geen problemen.,Nonchargeable,TR466962963204
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-10 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,[FF] Project Status Meeting.,Nonchargeable,TR995202680143
301,30100628,301000011394,Development (Feature),2025-06-10 00:00:00,212676,Skyler Owen,,2073,6,H,90,540,EUR,0,0,12347 12834 admin tool,Nonchargeable,TR248581786231
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-10 00:00:00,212676,Skyler Owen,,2073,2,H,90,180,EUR,0,0,Stand-up + statusmeeting + ander overleg,Nonchargeable,TR453477677991
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-10 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,FF Report Planner,Nonchargeable,TR322029589779
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-10 00:00:00,247052,Taylor Irving,,2040,0.5,H,89,44.5,EUR,0,0,Status meeting,Nonchargeable,TR445654714857
301,30100628,301000011393,Development (Bug),2025-06-10 00:00:00,247052,Taylor Irving,,2040,3.5,H,89,311.5,EUR,0,0,9787,Nonchargeable,TR419198265730
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-10 00:00:00,245082,Kendall Davies,,2022,1,H,97.75,97.75,EUR,0,0,,Nonchargeable,TR863365472754
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-10 00:00:00,245082,Kendall Davies,,2022,3,H,97.75,293.25,EUR,0,0,,Nonchargeable,TR639589207375
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-10 00:00:00,245082,Kendall Davies,,2022,-1,H,97.75,-97.75,EUR,0,0,,Nonchargeable,TR735516703300
301,30100559,301000010283,Project Management,2025-06-10 00:00:00,282397,Jordan Palmer,,2023,1.5,H,94,141,EUR,0,0,,Nonchargeable,TR369646526717
301,30100558,301000010164,Project management,2025-06-10 00:00:00,234671,Drew Knight,,2022,2,H,93.81,187.62,EUR,0,0,Status meeting Jan + feedback draaiboek + update budget,Nonchargeable,TR513716531159
301,30100558,301000010340,Integratietesten met BC in acceptatie omgeving,2025-06-10 00:00:00,205695,Jamie Reed,,2071,2,H,85,170,EUR,0,0,Check messge formats to BC on acceptance server,Nonchargeable,TR998852044823
301,30100558,301000010339,Infrastructuur,2025-06-10 00:00:00,205695,Jamie Reed,,2071,6,H,85,510,EUR,0,0,create release pipeline,Nonchargeable,TR532872000659
301,30100558,301000010340,Integratietesten met BC in acceptatie omgeving,2025-06-11 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,,Nonchargeable,TR226121781400
301,30100628,301000011392,"Governance, Meetings (BA)",2025-06-11 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,"Sprint review
Features overleg
Agidens updater demo
daily scrum
",Nonchargeable,TR722478488545
301,30100628,301000011399,Analysis,2025-06-11 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,"Discuss C2502-272 and C2502-009
Plannings rapport bespreking met Michiel
",Nonchargeable,TR749398196359
301,30100628,301000011396,Testing,2025-06-11 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,total production test lokale omgeving Lommel,Nonchargeable,TR701283674383
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-11 00:00:00,270284,Quinn Fisher,,2073,2.5,H,53,132.5,EUR,0,0,"FF Daily Standup + Click once vs Agidens Updater demo met FF (Rob stolk, IT, Jan Maes, Patrick Wierks, etc.) + FF Sprint Status Review + C2502-272 and C2502-009 meeting Bart Smet, Patrick Wierks, Ronny Vermeiren etc. SAP en Momentum sync.",Nonchargeable,TR848097090995
301,30100628,301000011394,Development (Feature),2025-06-11 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"FEATURE 12756 - Testen en kijken of het nog correct loopt. Er worden geen dozen aangemaakt. Reden onbekend. Probleem gevonden, er ontbrak een runtime service. Feature opnieuw getest en het lijkt goed te werken. PR.",Nonchargeable,TR704592315249
301,30100628,301000011402,Support (External),2025-06-11 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,"Jan Maes over label print en bypass. Startscherm gaat bij verzenden eerst op OK status en dan kan er direct gesloten worden. Pas als de feedback terug is met een error, gaat de status naar error. Probleem gevonden -> equipment parameter + logica brighteye",Nonchargeable,TR609929498554
301,30100628,301000011394,Development (Feature),2025-06-11 00:00:00,270284,Quinn Fisher,,2073,2.75,H,53,145.75,EUR,0,0,FEATURE 12762 - Code getest en run time job verder getest. Ook Jan Maes gevraagd naar work centers die getoond moeten in IBD. In IBD ook work centers die daar niet thuis horen. Ook referentiedocument doorgenomen en kwam niet overeen met wat Jan Maes zei.,Nonchargeable,TR881439126991
301,30100628,301000011394,Development (Feature),2025-06-11 00:00:00,212676,Skyler Owen,,2073,1,H,90,90,EUR,0,0,12347 demo,Nonchargeable,TR581936770150
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-11 00:00:00,212676,Skyler Owen,,2073,2,H,90,180,EUR,0,0,Stand-up + sprint status review,Nonchargeable,TR421253613135
301,30100628,301000011394,Development (Feature),2025-06-11 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,12347 12834 admin tool,Nonchargeable,TR863779539580
301,30100628,301000011395,Deployment,2025-06-11 00:00:00,212676,Skyler Owen,,2073,1,H,90,90,EUR,0,0,PR's + Releases + Branching,Nonchargeable,TR997945199081
301,30100628,301000011393,Development (Bug),2025-06-11 00:00:00,247052,Taylor Irving,,2040,4,H,89,356,EUR,0,0,9787,Nonchargeable,TR975519582497
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-11 00:00:00,245082,Kendall Davies,,2022,4,H,97.75,391,EUR,0,0,,Nonchargeable,TR550091293746
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-11 00:00:00,245082,Kendall Davies,,2022,4,H,97.75,391,EUR,0,0,,Nonchargeable,TR648351263590
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-11 00:00:00,245082,Kendall Davies,,2022,-4,H,97.75,-391,EUR,0,0,,Nonchargeable,TR796382471712
301,30100628,301000011399,Analysis,2025-06-12 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,Total production time,Nonchargeable,TR363293661373
301,30100628,301000011396,Testing,2025-06-12 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,opzetten nieuwe versie lokale omgevingen,Nonchargeable,TR822639765311
301,30100628,301000011397,Documentation,2025-06-12 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,check wiki documentation potato,Nonchargeable,TR886641055298
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-12 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,FF Daily Standup + Handover potato Ron Donkelaar bespreken,Nonchargeable,TR969400714515
301,30100628,301000011394,Development (Feature),2025-06-12 00:00:00,270284,Quinn Fisher,,2073,1.25,H,53,66.25,EUR,0,0,FEATURE 12762 - Runtime job volledig door testen + user story + PR,Nonchargeable,TR178928574575
301,30100628,301000011398,Support (Internal),2025-06-12 00:00:00,270284,Quinn Fisher,,2073,2.25,H,53,119.25,EUR,0,0,"Support voor Thomas Smekens FF opzetten services, code en upgrade script + overleg Ruben Broekx en Lukas over data analyse FF + Ronny vragen over features",Nonchargeable,TR626554116458
301,30100628,301000011394,Development (Feature),2025-06-12 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,"FEATURE 12321 - alle mogelijkheden bekijken voor het deftig oplossen van label probleem bij het starten van een operatie. Oplossing minimaal, maar effectief. PR gemaakt.",Nonchargeable,TR540587383200
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-12 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,Overdrahctsmeeting en meeting dagrapport en TPD met Ronny V.,Nonchargeable,TR656345871689
301,30100628,301000011395,Deployment,2025-06-12 00:00:00,212676,Skyler Owen,,2073,1,H,90,90,EUR,0,0,PR's + Releases + Branching,Nonchargeable,TR863944259782
301,30100628,301000011393,Development (Bug),2025-06-12 00:00:00,212676,Skyler Owen,,2073,7,H,90,630,EUR,0,0,12485 resolving bugs 12860 21858 12859,Nonchargeable,TR698797041947
301,30100628,301000011393,Development (Bug),2025-06-12 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,"Support
",Nonchargeable,TR967741298945
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-12 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR499296357998
301,30100558,301000010339,Infrastructuur,2025-06-12 00:00:00,205695,Jamie Reed,,2071,6.5,H,85,552.5,EUR,0,0,Build pipelines aanpassen,Nonchargeable,TR691899308484
301,30100613,301000010941,Project hours,2025-06-12 00:00:00,216361,Harper Turner,,2075,1.5,H,91,136.5,EUR,0,0,"Meeting Fusion integration workato for VBB
Status meeting VBB",Nonchargeable,TR802630106466
301,A301_000252_064,,,2025-06-12 00:00:00,279131,Riley Lambert,,2073,0.25,O,71.64,17.91,EUR,0,0,,Nonchargeable,TR194121636692
301,A301_000252_064,,,2025-06-12 00:00:00,279131,Riley Lambert,,2073,0.25,O,71.64,17.91,EUR,0,0,,Nonchargeable,TR942283328121
301,A301_000252_064,,,2025-06-13 00:00:00,279131,Riley Lambert,,2073,0.5,H,71.66,35.83,EUR,0,0,,Nonchargeable,TR822620649623
301,A301_000033_021,,,2025-06-13 00:00:00,272357,Morgan Edwards,,2072,2,H,79.94,159.88,EUR,0,0,,Nonchargeable,TR489401895165
301,A301_000033_021,,,2025-06-13 00:00:00,272357,Morgan Edwards,,2072,2,H,79.94,159.88,EUR,0,0,,Nonchargeable,TR809384022211
301,30100327,301000005660,Development-Configuration-UnitTesting,2025-06-13 00:00:00,279131,Riley Lambert,,2073,0.5,H,71.66,35.83,EUR,0,0,Issue account expired + package issue => Contact Teijin IT,Nonchargeable,TR149876071819
301,30100327,301000005655,Project management,2025-06-13 00:00:00,245082,Kendall Davies,,2022,1,H,97.75,97.75,EUR,0,0,,Nonchargeable,TR845799730128
301,30100327,301000005655,Project management,2025-06-13 00:00:00,245082,Kendall Davies,,2022,-1,H,97.75,-97.75,EUR,0,0,,Nonchargeable,TR540864406844
301,30100628,301000011392,"Governance, Meetings (BA)",2025-06-13 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,backlog meeting,Nonchargeable,TR928786143023
301,30100628,301000011398,Support (Internal),2025-06-13 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,Issues order 1016752 onderzoeken,Nonchargeable,TR575866188934
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-13 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR109044962993
301,30100628,301000011394,Development (Feature),2025-06-13 00:00:00,270284,Quinn Fisher,,2073,3,H,53,159,EUR,0,0,FEATURE 12763 - terrein beschrijving toegevoegd aan IBD bericht en aan Momentum schermen. Bezig met testen.,Nonchargeable,TR383891353475
301,30100628,301000011398,Support (Internal),2025-06-13 00:00:00,270284,Quinn Fisher,,2073,3.5,H,53,185.5,EUR,0,0,Thomas Smekens helpen met het opzetten van Farm Frites Momentum + services + uitleg. Ronny Vermeiren helpen uitzoeken waar het foutloopt met geregistreerde pallets (veel pallets geregistreerd in korte tijd productie),Nonchargeable,TR659299235871
301,30100628,301000011402,Support (External),2025-06-13 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,Patrick Wierks doorlopen van wijziging in labels versturen en deployment van code ACC en Test.,Nonchargeable,TR670143392415
301,30100628,301000011394,Development (Feature),2025-06-13 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,FEATURE 12318 - Unloading time geüpdate na het uitvoeren van de sorting (potato) + getset + PR,Nonchargeable,TR738051723277
301,30100628,301000011395,Deployment,2025-06-13 00:00:00,212676,Skyler Owen,,2073,3,H,90,270,EUR,0,0,PR's + Releases + Branching,Nonchargeable,TR734313688652
301,30100628,301000011393,Development (Bug),2025-06-13 00:00:00,212676,Skyler Owen,,2073,2,H,90,180,EUR,0,0,12803 Scan barcode veld bij inbound moet SSCC met en zonder AI verwerken,Nonchargeable,TR590575595833
301,30100628,301000011393,Development (Bug),2025-06-13 00:00:00,212676,Skyler Owen,,2073,3,H,90,270,EUR,0,0,12784 Website is very slow due to a lot of picking tasks. (I2505-157),Nonchargeable,TR531103560912
301,30100628,301000011393,Development (Bug),2025-06-13 00:00:00,247052,Taylor Irving,,2040,1.5,H,89,133.5,EUR,0,0,12815,Nonchargeable,TR948097398654
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-13 00:00:00,245082,Kendall Davies,,2022,5,H,97.75,488.75,EUR,0,0,,Nonchargeable,TR747163762980
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-13 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR652721219532
301,30100628,301000011391,"Governance, Meetings (PM)",2025-06-13 00:00:00,245082,Kendall Davies,,2022,-5,H,97.75,-488.75,EUR,0,0,,Nonchargeable,TR478604566605
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-16 00:00:00,270284,Quinn Fisher,,2073,1.25,H,53,66.25,EUR,0,0,FF Daily Standup & Preparation Brighteye & Opvolging Overdracht Potato,Nonchargeable,TR130054904381
301,30100628,301000011393,Development (Bug),2025-06-16 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,BUG 12888 - Debuggen van normale opkap + consumptie registratie fix + PR,Nonchargeable,TR213742635729
301,30100628,301000011394,Development (Feature),2025-06-16 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,"FEATURE 12763 - Alles testen, UI kleine aanpassingen en rapport aanpassing. WSDL en rapporten toegevoegd aan ticket + PR.",Nonchargeable,TR556535405107
301,30100628,301000011398,Support (Internal),2025-06-16 00:00:00,270284,Quinn Fisher,,2073,2.25,H,53,119.25,EUR,0,0,Thomas Smekens vraag beantwoorden over services en debugging & Ronny Vermeiren bug 12888 debuggen van opkap + fix bespreking van bug + feature 12763 bespreken & Met Tom Verboven alle tickets doorlopen / wijzigingen bespreken,Nonchargeable,TR224922795139
301,30100628,301000011395,Deployment,2025-06-16 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,Uitzoeken waarom ACC services gestopt zijn (Patrick Wierks melding). Contact opgenomen met FF IT. Lijkt een shutdown / restart van het systeem. Ruben van FF IT gecontacteerd.,Nonchargeable,TR257754796139
301,30100628,301000011402,Support (External),2025-06-16 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,Met Patrick Wierks gebeld over bug in opkap. Geen SAP berichten kwamen binnen.,Nonchargeable,TR440798476551
301,30100628,301000011394,Development (Feature),2025-06-16 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,"FEATURE 12762 - Verandering van feature. Hierdoor logica moeten aanpassen, Miro schema aanpassen en opnieuw testen.",Nonchargeable,TR599689666515
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-16 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,Prep visit meeting,Nonchargeable,TR326706713386
301,30100628,301000011392,"Governance, Meetings (BA)",2025-06-16 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,voorbereiding bezoek FF Lommel met BE,Nonchargeable,TR630519148549
301,30100628,301000011399,Analysis,2025-06-16 00:00:00,216361,Harper Turner,,2075,2.5,H,91,227.5,EUR,0,0,"Feature 12762 
Feature 12763 
",Nonchargeable,TR621186981193
301,30100628,301000011396,Testing,2025-06-16 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,open tickets getest lokaal,Nonchargeable,TR581455624889
301,30100628,301000011393,Development (Bug),2025-06-16 00:00:00,212676,Skyler Owen,,2073,5,H,90,450,EUR,0,0,11018 ibd opt bugfixing 12882 12878 12608,Nonchargeable,TR867605119048
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-16 00:00:00,212676,Skyler Owen,,2073,3,H,90,270,EUR,0,0,Stand-up + voorbereiding 17/6 BrightEye + Tom update releases,Nonchargeable,TR449835596887
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-16 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,Bijwerken na vakantie + voorbereiden rondgang FFL + opvolgen overdracht Ron,Nonchargeable,TR426706026108
301,30100628,301000011393,Development (Bug),2025-06-16 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,12849 double DMS registration,Nonchargeable,TR989250142515
301,30100613,301000010941,Project hours,2025-06-16 00:00:00,216361,Harper Turner,,2075,1.5,H,91,136.5,EUR,0,0,Update planning Weegbrug meeting,Nonchargeable,TR227606824112
301,30100559,301000010283,Project Management,2025-06-16 00:00:00,282397,Jordan Palmer,,2023,1,H,94,94,EUR,0,0,,Nonchargeable,TR810143112413
301,30100558,301000010339,Infrastructuur,2025-06-16 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,Add HTTPS,Nonchargeable,TR843499051330
301,30100558,301000010164,Project management,2025-06-16 00:00:00,234671,Drew Knight,,2022,2.5,H,93.81,234.53,EUR,0,0,Status meeting + PU + timesheets + budgetoverzicht,Nonchargeable,TR283824815553
301,30100558,301000010339,Infrastructuur,2025-06-17 00:00:00,205695,Jamie Reed,,2071,5,H,85,425,EUR,0,0,Finalise release pipeline + resolve issue opc deploy files,Nonchargeable,TR369468350490
301,30100558,301000010340,Integratietesten met BC in acceptatie omgeving,2025-06-17 00:00:00,205695,Jamie Reed,,2071,2.25,H,85,191.25,EUR,0,0,test plan aanvullen,Nonchargeable,TR291194737973
301,30100558,301000010164,Project management,2025-06-17 00:00:00,234671,Drew Knight,,2022,0.5,H,93.82,46.91,EUR,0,0,VPN meeting,Nonchargeable,TR274169128511
301,30100327,301000005660,Development-Configuration-UnitTesting,2025-06-17 00:00:00,279131,Riley Lambert,,2073,0.5,H,71.66,35.83,EUR,0,0,"* Support ticket
*  Call with Olaf",Nonchargeable,TR715601913080
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-17 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,"Brighteye, Agidens en Farm Frites meeting in Lommel",Nonchargeable,TR355387577956
301,30100628,301000011393,Development (Bug),2025-06-17 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,BUG 12890 - Ciris kon niet starten ondanks juiste palletizer ingepland. Onderzocht en gefixt + PR.,Nonchargeable,TR545807966501
301,30100628,301000011394,Development (Feature),2025-06-17 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,FEATURE 12482 - Boekingsdatum van correcties in het order afmeldscherm aanpassen. Goods movement is aangepast. Consumption bericht ook aangepast.,Nonchargeable,TR304568262884
301,30100628,301000011393,Development (Bug),2025-06-17 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,"BUG 12802 - B-stroom werd niet opnieuw gepland na herplannen. Gefixt, getest + PR",Nonchargeable,TR800880194987
301,30100628,301000011397,Documentation,2025-06-17 00:00:00,249615,Reese Clarke,,2073,4,H,90,360,EUR,0,0,Documentation about settings in configuration manager.,Nonchargeable,TR575269518531
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-06-17 00:00:00,247052,Taylor Irving,,2040,7,H,89,623,EUR,0,0,"Brighteye - Agidens - FarmFrites Meeting - roadmap, issues vs solutions vs standard",Nonchargeable,TR131763784467
301,30100628,301000011392,"Governance, Meetings (BA)",2025-06-17 00:00:00,216361,Harper Turner,,2075,8,H,91,728,EUR,0,0,onsite visit with BE,Nonchargeable,TR777476924384
